filename,width,height,class,xmin,ymin,xmax,ymax
IMG_0020.JPG,720,960,Graffiti,223,353,306,450
IMG_0020.JPG,720,960,Graffiti,267,260,351,323
IMG_0020.JPG,720,960,Graffiti,351,275,401,365
IMG_0020.JPG,720,960,Graffiti,318,375,435,453
IMG_20100101_022907.jpg,720,960,Graffiti,628,16,697,321
IMG_20100101_022907.jpg,720,960,Graffiti,669,21,696,51
IMG_20180721_090911.jpg,720,960,Graffiti,282,194,538,409
IMG_20180723_124643.jpg,720,960,Graffiti,47,469,499,633
IMG_20180724_122823.jpg,720,960,Graffiti,127,236,327,343
IMG_1308.jpg,720,960,Graffiti,40,88,182,201
IMG_1308.jpg,720,960,Graffiti,506,80,651,188
IMG_1308.jpg,720,960,Graffiti,197,80,529,199
IMG_20180721_090259.jpg,720,960,Graffiti,28,524,81,564
IMG_20180721_090259.jpg,720,960,Graffiti,193,746,293,886
IMG_20100101_021651.jpg,720,960,Graffiti,437,301,708,501
IMG_20180725_121946.jpg,720,960,Graffiti,212,306,533,736
IMG_20100101_033139.jpg,720,960,Graffiti,547,44,686,465
IMG_20180714_105011.jpg,720,960,Graffiti,211,301,322,348
IMG_20180714_105011.jpg,720,960,Graffiti,336,321,484,364
IMG_20180719_125020.jpg,720,960,Graffiti,82,14,146,203
IMG_20180719_125020.jpg,720,960,Graffiti,71,281,159,368
IMG_20180719_125020.jpg,720,960,Graffiti,59,429,131,710
IMG_20180720_123404.jpg,720,960,Graffiti,260,156,465,404
IMG_20180720_123404.jpg,720,960,Graffiti,111,466,149,534
IMG_20180720_123404.jpg,720,960,Graffiti,60,450,94,498
IMG_20180719_124029.jpg,720,960,Graffiti,19,263,663,453
IMG_20180717_123507.jpg,720,960,Graffiti,91,515,381,828
IMG_20180717_123507.jpg,720,960,Graffiti,111,880,361,960
IMG_20100101_031947.jpg,720,960,Graffiti,76,755,597,915
IMG_20180720_141907.jpg,720,960,Graffiti,238,71,492,679
IMG_20180720_143051.jpg,720,960,Graffiti,274,456,393,804
IMG_20180720_143051.jpg,720,960,Graffiti,274,279,417,327
IMG_20180720_143051.jpg,720,960,Graffiti,269,23,431,188
IMG_20180720_143051.jpg,720,960,Graffiti,273,173,432,271
IMG_20180720_143051.jpg,720,960,Graffiti,302,351,386,385
IMG_20180723_151429.jpg,720,960,Graffiti,128,309,483,477
IMG_20180723_151429.jpg,720,960,Graffiti,51,50,573,381
IMG_20100101_032423.jpg,720,960,Graffiti,21,86,252,246
IMG_0157.JPG,720,960,Graffiti,285,319,332,350
IMG_0157.JPG,720,960,Graffiti,228,298,293,342
IMG_0157.JPG,720,960,Graffiti,154,41,216,90
IMG_0157.JPG,720,960,Graffiti,179,310,229,346
IMG_0157.JPG,720,960,Graffiti,180,286,234,313
IMG_0157.JPG,720,960,Graffiti,167,330,210,473
IMG_0157.JPG,720,960,Graffiti,267,246,318,272
IMG_0157.JPG,720,960,Graffiti,175,216,230,279
IMG_0157.JPG,720,960,Graffiti,266,132,290,172
IMG_20180724_123702.jpg,720,960,Graffiti,158,300,461,383
IMG_20180725_122345.jpg,720,960,Graffiti,453,170,603,318
IMG_20180725_122345.jpg,720,960,Graffiti,212,134,426,269
IMG_20180725_122345.jpg,720,960,Graffiti,119,138,241,265
IMG_20180723_145027.jpg,720,960,Graffiti,508,80,701,746
IMG_20180723_122833.jpg,720,960,Graffiti,159,249,441,423
IMG_20180717_095751.jpg,720,960,Graffiti,378,191,443,280
IMG_20180721_091412.jpg,720,960,Graffiti,287,500,484,696
IMG_20180721_091412.jpg,720,960,Graffiti,47,39,578,292
IMG_20100101_032210.jpg,720,960,Graffiti,482,116,581,229
IMG_20180725_121240.jpg,720,960,Graffiti,337,201,564,311
IMG_20180811_084022.jpg,720,960,Graffiti,368,250,446,348
IMG_20180811_083951.jpg,720,960,Graffiti,38,299,133,547
IMG_20180811_083951.jpg,720,960,Graffiti,204,199,629,387
IMG_20100101_032744.jpg,720,960,Graffiti,359,331,453,368
IMG_20100101_032744.jpg,720,960,Graffiti,37,415,58,463
IMG_20180721_091815.jpg,720,960,Graffiti,269,386,319,413
IMG_20180721_091815.jpg,720,960,Graffiti,249,503,391,625
IMG_20180723_144902.jpg,720,960,Graffiti,22,100,414,381
IMG_20180724_124532.jpg,720,960,Graffiti,77,0,609,394
IMG_20180723_145406.jpg,720,960,Graffiti,529,269,656,395
IMG_20180723_145406.jpg,720,960,Graffiti,446,305,616,608
IMG_20180719_142627.jpg,720,960,Graffiti,2,101,94,148
IMG_20180719_123927.jpg,720,960,Graffiti,59,380,661,533
IMG_20180717_105138.jpg,720,960,Graffiti,311,326,488,403
IMG_20180724_122446.jpg,720,960,Graffiti,68,134,666,390
IMG_20180720_142038.jpg,720,960,Graffiti,4,311,346,508
IMG_20180726_122400.jpg,720,960,Graffiti,77,348,304,634
IMG_1256.jpg,720,960,Graffiti,236,185,511,318
IMG_20180724_121113.jpg,720,960,Graffiti,274,41,442,401
IMG_20100101_031717.jpg,720,960,Graffiti,106,0,364,329
IMG_20100101_033320.jpg,720,960,Graffiti,447,208,707,434
IMG_20100101_033320.jpg,720,960,Graffiti,14,58,444,786
IMG_20180725_113912.jpg,720,960,Graffiti,109,186,186,241
IMG_20180725_113912.jpg,720,960,Graffiti,224,250,306,320
IMG_20180725_113912.jpg,720,960,Graffiti,458,348,641,480
IMG_20180725_113912.jpg,720,960,Graffiti,152,425,189,459
IMG_20180718_105742.jpg,720,960,Graffiti,249,92,485,184
IMG_20180718_105742.jpg,720,960,Graffiti,250,165,316,202
IMG_20180718_105742.jpg,720,960,Graffiti,519,147,604,286
IMG_20180723_122641.jpg,720,960,Graffiti,206,186,261,449
IMG_20180723_122641.jpg,720,960,Graffiti,229,445,279,568
IMG_20180719_142841.jpg,720,960,Graffiti,373,93,614,518
IMG_20180719_124906.jpg,720,960,Graffiti,407,526,596,640
IMG_20180719_124906.jpg,720,960,Graffiti,31,663,126,761
IMG_20180719_124906.jpg,720,960,Graffiti,378,606,674,789
IMG_20180723_123611.jpg,720,960,Graffiti,339,455,692,911
IMG_20100101_031820.jpg,720,960,Graffiti,52,234,228,469
IMG_20180810_092900.jpg,720,960,Graffiti,154,185,467,476
IMG_20180725_114748.jpg,720,960,Graffiti,21,224,66,250
IMG_20100101_033046.jpg,720,960,Graffiti,567,28,653,228
IMG_20180725_113851.jpg,720,960,Graffiti,288,108,409,178
IMG_20180720_142202.jpg,720,960,Graffiti,93,11,501,355
IMG_20180723_152133.jpg,720,960,Graffiti,138,119,298,235
IMG_20180723_152133.jpg,720,960,Graffiti,156,246,479,474
IMG_20180811_083643.jpg,720,960,Graffiti,44,199,522,284
IMG_20180723_122946.jpg,720,960,Graffiti,371,779,452,888
IMG_1294.jpg,720,960,Graffiti,373,286,450,328
IMG_1294.jpg,720,960,Graffiti,455,59,490,73
IMG_1294.jpg,720,960,Graffiti,437,51,460,60
IMG_20180719_125134.jpg,720,960,Graffiti,204,48,313,336
IMG_20180724_123610.jpg,720,960,Graffiti,16,691,387,834
IMG_20180724_121014.jpg,720,960,Graffiti,138,203,614,266
IMG_20180717_121822.jpg,720,960,Graffiti,412,360,559,488
IMG_20180717_121303.jpg,720,960,Graffiti,248,218,353,278
IMG_20180810_092254.jpg,720,960,Graffiti,199,0,388,170
IMG_20180717_104224.jpg,720,960,Graffiti,333,98,411,161
IMG_20180717_104224.jpg,720,960,Graffiti,421,160,467,215
IMG_20180717_104224.jpg,720,960,Graffiti,467,155,494,214
IMG_20180717_104224.jpg,720,960,Graffiti,258,4,308,32
IMG_20180810_092729.jpg,720,960,Graffiti,377,149,466,222
IMG_20180724_124738.jpg,720,960,Graffiti,142,656,367,891
IMG_20180725_115203.jpg,720,960,Graffiti,257,204,458,559
IMG_20180714_103329.jpg,720,960,Graffiti,64,155,216,365
IMG_20180714_103329.jpg,720,960,Graffiti,538,579,703,773
IMG_20180714_103329.jpg,720,960,Graffiti,341,689,544,955
IMG_20180714_103329.jpg,720,960,Graffiti,201,615,384,740
IMG_20180714_103329.jpg,720,960,Graffiti,177,574,386,807
IMG_20180714_103329.jpg,720,960,Graffiti,1,408,79,464
IMG_20180724_122017.jpg,720,960,Graffiti,149,11,387,158
IMG_20180724_122017.jpg,720,960,Graffiti,31,0,122,38
IMG_20180724_122017.jpg,720,960,Graffiti,266,0,392,18
IMG_20180724_121819.jpg,720,960,Graffiti,494,156,671,266
IMG_20180724_121819.jpg,720,960,Graffiti,89,171,189,273
IMG_20180723_123055.jpg,720,960,Graffiti,33,293,176,338
IMG_20180723_123055.jpg,720,960,Graffiti,503,305,646,350
IMG_20180723_123055.jpg,720,960,Graffiti,379,346,504,410
IMG_20180723_123055.jpg,720,960,Graffiti,256,415,394,456
IMG_20180723_123055.jpg,720,960,Graffiti,114,338,311,455
IMG_20180810_092208.jpg,720,960,Graffiti,122,353,369,525
IMG_0036.JPG,720,960,Graffiti,230,465,257,503
IMG_0036.JPG,720,960,Graffiti,334,499,406,540
IMG_0036.JPG,720,960,Graffiti,484,506,559,540
IMG_0036.JPG,720,960,Graffiti,249,144,298,369
IMG_0036.JPG,720,960,Graffiti,287,6,356,111
IMG_0036.JPG,720,960,Graffiti,339,0,366,49
IMG_0036.JPG,720,960,Graffiti,304,396,321,426
IMG_1299.jpg,720,960,Graffiti,304,331,479,368
IMG_1299.jpg,720,960,Graffiti,320,68,427,94
IMG_1299.jpg,720,960,Graffiti,257,93,354,104
IMG_1299.jpg,720,960,Graffiti,234,102,288,116
IMG_1299.jpg,720,960,Graffiti,288,104,366,124
IMG_1299.jpg,720,960,Graffiti,318,125,364,134
IMG_20180724_121910.jpg,720,960,Graffiti,306,108,720,340
IMG_20180724_121910.jpg,720,960,Graffiti,349,348,399,394
IMG_20180723_124338.jpg,720,960,Graffiti,294,10,366,163
IMG_20180724_124239.jpg,720,960,Graffiti,227,130,291,346
IMG_20180720_124211.jpg,720,960,Graffiti,172,328,506,646
IMG_20180720_124841.jpg,720,960,Graffiti,498,770,693,865
IMG_20180720_124841.jpg,720,960,Graffiti,531,865,653,929
IMG_0165.JPG,720,960,Graffiti,358,457,417,484
IMG_0165.JPG,720,960,Graffiti,347,397,398,450
IMG_0165.JPG,720,960,Graffiti,357,357,413,383
IMG_0165.JPG,720,960,Graffiti,367,335,387,348
IMG_0165.JPG,720,960,Graffiti,367,348,388,359
IMG_0165.JPG,720,960,Graffiti,342,343,370,357
IMG_0165.JPG,720,960,Graffiti,339,437,353,485
IMG_0165.JPG,720,960,Graffiti,308,393,348,469
IMG_0165.JPG,720,960,Graffiti,313,359,343,392
IMG_0165.JPG,720,960,Graffiti,318,340,342,354
IMG_0165.JPG,720,960,Graffiti,324,288,341,313
IMG_20180721_091004.jpg,720,960,Graffiti,4,331,193,460
IMG_20180721_091004.jpg,720,960,Graffiti,304,261,674,503
IMG_20180723_123454.jpg,720,960,Graffiti,38,200,318,395
IMG_20180714_103542.jpg,720,960,Graffiti,576,339,634,367
IMG_20180714_103542.jpg,720,960,Graffiti,426,219,637,302
IMG_20180714_103542.jpg,720,960,Graffiti,448,275,492,325
IMG_20180714_103542.jpg,720,960,Graffiti,51,210,256,273
IMG_20180714_103542.jpg,720,960,Graffiti,129,268,151,295
IMG_20180714_103542.jpg,720,960,Graffiti,54,281,266,363
IMG_20180714_103542.jpg,720,960,Graffiti,311,353,347,395
IMG_20180714_103542.jpg,720,960,Graffiti,304,360,378,394
IMG_20180721_091504.jpg,720,960,Graffiti,364,130,484,215
IMG_20180723_122436.jpg,720,960,Graffiti,149,24,488,400
IMG_20100101_032603.jpg,720,960,Graffiti,329,234,383,382
IMG_20180723_150941.jpg,720,960,Graffiti,189,740,283,960
IMG_20180723_150941.jpg,720,960,Graffiti,284,718,536,930
IMG_20180714_104446.jpg,720,960,Graffiti,487,480,603,585
IMG_20180714_104446.jpg,720,960,Graffiti,257,428,349,485
IMG_20180714_104446.jpg,720,960,Graffiti,163,290,377,353
IMG_20180714_104446.jpg,720,960,Graffiti,513,321,567,343
IMG_20180714_104446.jpg,720,960,Graffiti,597,184,720,246
IMG_20180714_104446.jpg,720,960,Graffiti,99,449,157,472
IMG_20180726_123103.jpg,720,960,Graffiti,487,615,552,670
IMG_20180726_123103.jpg,720,960,Graffiti,386,778,632,955
IMG_20180810_090309.jpg,720,960,Graffiti,226,126,606,599
IMG_20180717_143613.jpg,720,960,Graffiti,149,676,384,784
IMG_20180725_114228.jpg,720,960,Graffiti,328,123,488,199
IMG_20180719_124206.jpg,720,960,Graffiti,182,41,256,390
IMG_1288.jpg,720,960,Graffiti,159,319,249,370
IMG_1288.jpg,720,960,Graffiti,224,303,257,341
IMG_1288.jpg,720,960,Graffiti,108,137,242,303
IMG_1288.jpg,720,960,Graffiti,242,0,434,161
IMG_1288.jpg,720,960,Graffiti,18,0,164,123
IMG_20180726_122215.jpg,720,960,Graffiti,277,211,379,294
IMG_20180724_123908.jpg,720,960,Graffiti,292,315,528,481
IMG_20180723_145624.jpg,720,960,Graffiti,383,23,611,159
IMG_20180723_145624.jpg,720,960,Graffiti,387,154,599,332
IMG_20180723_145624.jpg,720,960,Graffiti,422,354,556,810
IMG_20180723_145624.jpg,720,960,Graffiti,368,759,598,942
IMG_20180723_145624.jpg,720,960,Graffiti,671,281,707,438
IMG_20180724_122143.jpg,720,960,Graffiti,4,28,321,333
IMG_20180724_121502.jpg,720,960,Graffiti,317,599,573,738
IMG_20180724_121502.jpg,720,960,Graffiti,353,735,583,909
IMG_20180810_091819.jpg,720,960,Graffiti,107,86,372,223
IMG_20180720_124036.jpg,720,960,Graffiti,259,201,417,318
IMG_20180714_103942.jpg,720,960,Graffiti,201,230,326,278
IMG_20180714_103942.jpg,720,960,Graffiti,512,586,599,713
IMG_20180714_103942.jpg,720,960,Graffiti,616,635,720,775
IMG_20180714_103942.jpg,720,960,Graffiti,402,516,471,644
IMG_20180714_103942.jpg,720,960,Graffiti,226,335,327,349
IMG_20180714_103942.jpg,720,960,Graffiti,297,349,328,383
IMG_20180714_103942.jpg,720,960,Graffiti,279,611,308,656
IMG_20180714_103942.jpg,720,960,Graffiti,343,304,378,340
IMG_20180724_120834.jpg,720,960,Graffiti,112,183,293,384
IMG_20180721_091241.jpg,720,960,Graffiti,236,319,463,418
IMG_20180721_091241.jpg,720,960,Graffiti,112,471,356,574
IMG_20180721_091241.jpg,720,960,Graffiti,478,339,720,437
IMG_20180721_091241.jpg,720,960,Graffiti,703,443,720,514
IMG_20180719_143232.jpg,720,960,Graffiti,71,580,306,743
IMG_20180714_103044.jpg,720,960,Graffiti,551,295,653,363
IMG_20180714_103044.jpg,720,960,Graffiti,341,158,410,189
IMG_20180714_103044.jpg,720,960,Graffiti,220,159,307,205
IMG_20180714_103044.jpg,720,960,Graffiti,278,207,330,231
IMG_20180714_103044.jpg,720,960,Graffiti,340,195,471,226
IMG_20180714_103044.jpg,720,960,Graffiti,448,149,707,185
IMG_20180714_103044.jpg,720,960,Graffiti,156,287,217,338
IMG_20180714_103044.jpg,720,960,Graffiti,51,167,215,232
IMG_20180714_103044.jpg,720,960,Graffiti,120,129,205,192
IMG_20180714_103044.jpg,720,960,Graffiti,153,246,201,280
IMG_20180714_103044.jpg,720,960,Graffiti,336,231,429,272
IMG_20180714_103044.jpg,720,960,Graffiti,333,270,424,373
IMG_20180714_103044.jpg,720,960,Graffiti,557,245,652,312
IMG_20180714_103044.jpg,720,960,Graffiti,585,229,662,258
IMG_20180714_103044.jpg,720,960,Graffiti,690,160,720,184
IMG_20180714_103044.jpg,720,960,Graffiti,437,219,540,248
IMG_20180714_103044.jpg,720,960,Graffiti,495,192,711,226
IMG_20100101_033541.jpg,720,960,Graffiti,157,114,377,284
IMG_20180721_090342.jpg,720,960,Graffiti,126,270,309,406
IMG_20100101_022113.jpg,720,960,Graffiti,208,371,415,423
IMG_20180723_122338.jpg,720,960,Graffiti,73,113,286,290
IMG_20180714_102509.jpg,720,960,Graffiti,266,345,381,418
IMG_20180714_102509.jpg,720,960,Graffiti,283,319,357,364
IMG_20180714_102509.jpg,720,960,Graffiti,251,284,401,339
IMG_20180714_102509.jpg,720,960,Graffiti,442,60,456,88
IMG_20180714_102509.jpg,720,960,Graffiti,426,100,454,171
IMG_20180714_102509.jpg,720,960,Graffiti,434,5,463,53
IMG_20180714_102509.jpg,720,960,Graffiti,699,9,720,54
IMG_0044.JPG,720,960,Graffiti,365,0,551,145
IMG_0044.JPG,720,960,Graffiti,558,0,720,172
IMG_20180714_105117.jpg,720,960,Graffiti,652,203,705,249
IMG_20180714_105117.jpg,720,960,Graffiti,59,283,112,335
IMG_20180714_105117.jpg,720,960,Graffiti,103,215,298,287
IMG_20180714_105117.jpg,720,960,Graffiti,297,226,364,298
IMG_20180714_105117.jpg,720,960,Graffiti,309,335,356,369
IMG_20180714_105117.jpg,720,960,Graffiti,363,293,426,357
IMG_20180714_105117.jpg,720,960,Graffiti,498,193,578,333
IMG_20180714_105117.jpg,720,960,Graffiti,633,248,718,274
IMG_20180714_105117.jpg,720,960,Graffiti,636,278,701,339
IMG_20180714_105117.jpg,720,960,Graffiti,696,295,719,314
IMG_20180811_083816.jpg,720,960,Graffiti,113,39,461,232
IMG_20180811_083816.jpg,720,960,Graffiti,38,233,594,455
IMG_20180811_083816.jpg,720,960,Graffiti,24,536,234,684
IMG_20180724_121345.jpg,720,960,Graffiti,326,145,574,296
IMG_20180724_122345.jpg,720,960,Graffiti,451,4,709,390
IMG_20100101_030428.jpg,720,960,Graffiti,96,1,191,93
IMG_20180719_123743.jpg,720,960,Graffiti,173,104,657,672
IMG_20180723_145733.jpg,720,960,Graffiti,263,18,433,329
IMG_20180719_124351.jpg,720,960,Graffiti,26,30,174,425
IMG_20180720_124234.jpg,720,960,Graffiti,117,139,296,504
IMG_20180719_142041.jpg,720,960,Graffiti,109,260,180,310
IMG_20180719_142041.jpg,720,960,Graffiti,598,169,641,193
IMG_20180719_142041.jpg,720,960,Graffiti,598,193,634,213
IMG_20180719_142041.jpg,720,960,Graffiti,592,248,624,284
IMG_20180719_142041.jpg,720,960,Graffiti,582,304,621,325
IMG_20180719_142041.jpg,720,960,Graffiti,594,215,632,245
IMG_20180714_103155.jpg,720,960,Graffiti,294,3,481,530
IMG_20180714_103155.jpg,720,960,Graffiti,322,649,398,960
IMG_20180714_103155.jpg,720,960,Graffiti,313,334,441,834
IMG_20180714_103155.jpg,720,960,Graffiti,231,275,277,328
IMG_20180714_103155.jpg,720,960,Graffiti,269,368,314,598
IMG_20180714_103155.jpg,720,960,Graffiti,212,282,243,373
IMG_20180714_103155.jpg,720,960,Graffiti,188,34,221,190
IMG_20180717_120802.jpg,720,960,Graffiti,334,146,416,228
IMG_20180811_083604.jpg,720,960,Graffiti,146,140,711,314
IMG_20180720_143252.jpg,720,960,Graffiti,209,186,608,398
IMG_20180719_142947.jpg,720,960,Graffiti,261,73,444,330
IMG_20180720_142846.jpg,720,960,Graffiti,196,193,719,498
IMG_20180723_123708.jpg,720,960,Graffiti,450,53,691,219
IMG_20180723_123708.jpg,720,960,Graffiti,0,43,445,201
IMG_20180723_123708.jpg,720,960,Graffiti,92,0,537,36
IMG_20180723_145827.jpg,720,960,Graffiti,453,813,683,946
IMG_20180723_145827.jpg,720,960,Graffiti,162,755,248,800
IMG_20180723_145827.jpg,720,960,Graffiti,249,566,484,710
IMG_20180723_145827.jpg,720,960,Graffiti,89,635,249,760
IMG_20180723_124738.jpg,720,960,Graffiti,182,296,534,528
IMG_20100101_031519.jpg,720,960,Graffiti,0,598,538,781
IMG_20180720_142920.jpg,720,960,Graffiti,126,498,194,746
IMG_20180720_142920.jpg,720,960,Graffiti,293,651,593,940
IMG_20180720_142920.jpg,720,960,Graffiti,153,366,379,666
IMG_20180720_142920.jpg,720,960,Graffiti,84,509,116,554
IMG_20180720_142708.jpg,720,960,Graffiti,594,134,632,310
IMG_20180810_090445.jpg,720,960,Graffiti,228,261,573,513
IMG_20180724_120932.jpg,720,960,Graffiti,214,391,526,530
IMG_20180723_122515.jpg,720,960,Graffiti,448,189,581,278
IMG_20180720_141709.jpg,720,960,Graffiti,147,36,288,154
IMG_20180720_141709.jpg,720,960,Graffiti,189,136,278,250
IMG_20180720_141709.jpg,720,960,Graffiti,166,253,277,363
IMG_20180720_141709.jpg,720,960,Graffiti,209,376,254,399
IMG_20180723_124233.jpg,720,960,Graffiti,288,104,536,184
IMG_20180723_124233.jpg,720,960,Graffiti,327,269,458,374
IMG_20180811_083513.jpg,720,960,Graffiti,77,184,244,282
IMG_20180811_083513.jpg,720,960,Graffiti,124,376,208,455
IMG_20180725_121811.jpg,720,960,Graffiti,43,209,234,334
IMG_20180726_122706.jpg,720,960,Graffiti,19,50,433,259
IMG_20180723_150104.jpg,720,960,Graffiti,256,183,422,569
IMG_20180720_123828.jpg,720,960,Graffiti,104,508,144,673
IMG_20180720_123828.jpg,720,960,Graffiti,361,456,404,745
IMG_20180720_123828.jpg,720,960,Graffiti,443,450,506,516
IMG_20180810_090555.jpg,720,960,Graffiti,597,435,702,688
IMG_20180810_090555.jpg,720,960,Graffiti,594,711,702,785
IMG_20180724_150602.jpg,720,960,Graffiti,191,265,381,696
IMG_20180724_150602.jpg,720,960,Graffiti,241,688,474,920
IMG_20180726_122605.jpg,720,960,Graffiti,321,136,507,626
IMG_20180726_122605.jpg,720,960,Graffiti,294,263,318,388
IMG_20180726_122605.jpg,720,960,Graffiti,2,323,23,370
IMG_20100101_031000.jpg,720,960,Graffiti,392,41,547,159
IMG_20100101_031000.jpg,720,960,Graffiti,628,3,688,74
IMG_20180724_123757.jpg,720,960,Graffiti,83,404,164,458
IMG_20180724_122534.jpg,720,960,Graffiti,479,151,638,491
IMG_20180720_124444.jpg,720,960,Graffiti,111,35,327,285
IMG_20180720_124444.jpg,720,960,Graffiti,149,324,421,657
IMG_0070.JPG,720,960,Graffiti,291,360,324,437
IMG_0070.JPG,720,960,Graffiti,307,240,377,348
IMG_0070.JPG,720,960,Graffiti,289,437,322,457
IMG_0070.JPG,720,960,Graffiti,307,371,364,452
IMG_0070.JPG,720,960,Graffiti,323,149,366,205
IMG_0070.JPG,720,960,Graffiti,372,155,455,206
IMG_0070.JPG,720,960,Graffiti,360,132,454,151
IMG_20180811_084218.jpg,720,960,Graffiti,149,219,642,350
IMG_20180726_122322.jpg,720,960,Graffiti,13,239,168,317
IMG_20180726_122322.jpg,720,960,Graffiti,196,201,369,299
IMG_20180726_122322.jpg,720,960,Graffiti,446,155,719,266
IMG_20180726_122322.jpg,720,960,Graffiti,74,821,572,960
IMG_20180726_122322.jpg,720,960,Graffiti,24,344,149,384
IMG_20180724_125152.jpg,720,960,Graffiti,162,149,411,192
IMG_20180725_121211.jpg,720,960,Graffiti,306,113,542,280
IMG_20180723_123830.jpg,720,960,Graffiti,374,3,596,859
IMG_20180723_123830.jpg,720,960,Graffiti,112,715,197,934
IMG_20180723_123830.jpg,720,960,Graffiti,134,273,211,310
IMG_20180723_123830.jpg,720,960,Graffiti,2,239,144,298
IMG_20180725_114019.jpg,720,960,Graffiti,222,188,463,281
IMG_20180724_124810.jpg,720,960,Graffiti,407,70,662,705
IMG_1257.jpg,720,960,Graffiti,234,303,542,451
IMG_1253.jpg,720,960,Graffiti,227,275,484,370
IMG_20180720_142949.jpg,720,960,Graffiti,19,124,193,229
IMG_1309.jpg,720,960,Graffiti,320,268,354,300
IMG_1309.jpg,720,960,Graffiti,670,330,703,355
IMG_0166.JPG,720,960,Graffiti,268,320,356,396
IMG_0166.JPG,720,960,Graffiti,123,287,234,355
IMG_0166.JPG,720,960,Graffiti,108,217,152,300
IMG_20180810_091707.jpg,720,960,Graffiti,193,275,459,398
IMG_1315.jpg,720,960,Graffiti,199,365,218,388
IMG_20180810_092744.jpg,720,960,Graffiti,168,484,437,599
IMG_20180810_092744.jpg,720,960,Graffiti,244,71,661,330
IMG_20180723_123209.jpg,720,960,Graffiti,33,33,266,311
IMG_20180723_123209.jpg,720,960,Graffiti,111,401,697,596
IMG_20180724_123818.jpg,720,960,Graffiti,378,235,687,373
IMG_20180724_123818.jpg,720,960,Graffiti,62,16,221,120
IMG_20180719_142853.jpg,720,960,Graffiti,313,128,647,383
IMG_20180723_123420.jpg,720,960,Graffiti,161,14,454,169
IMG_20180720_141721.jpg,720,960,Graffiti,33,366,499,609
IMG_20180719_125308.jpg,720,960,Graffiti,211,38,339,286
IMG_20180810_090507.jpg,720,960,Graffiti,116,266,247,370
IMG_20180810_090507.jpg,720,960,Graffiti,444,265,519,333
IMG_20180810_090507.jpg,720,960,Graffiti,443,321,668,434
IMG_20180719_123622.jpg,720,960,Graffiti,76,445,216,645
IMG_20180726_122238.jpg,720,960,Graffiti,64,58,249,228
IMG_20180726_122238.jpg,720,960,Graffiti,111,276,297,365
IMG_20180725_122102.jpg,720,960,Graffiti,137,91,516,258
IMG_0230.JPG,720,960,Graffiti,134,243,253,347
IMG_0230.JPG,720,960,Graffiti,29,98,95,298
IMG_0230.JPG,720,960,Graffiti,310,160,720,308
IMG_1300.jpg,720,960,Graffiti,450,509,471,526
IMG_1300.jpg,720,960,Graffiti,401,509,448,524
IMG_20180720_123932.jpg,720,960,Graffiti,316,411,407,544
IMG_20180723_124450.jpg,720,960,Graffiti,108,608,607,779
IMG_20180723_124450.jpg,720,960,Graffiti,0,493,21,556
IMG_20180720_142605.jpg,720,960,Graffiti,376,304,626,417
IMG_20180720_142605.jpg,720,960,Graffiti,41,416,129,511
IMG_20180719_124636.jpg,720,960,Graffiti,117,176,397,361
IMG_20180724_121017.jpg,720,960,Graffiti,318,215,499,273
IMG_20180811_083436.jpg,720,960,Graffiti,519,241,619,276
IMG_20180811_083436.jpg,720,960,Graffiti,442,266,488,284
IMG_20180811_083436.jpg,720,960,Graffiti,478,316,592,369
IMG_20180811_083937.jpg,720,960,Graffiti,417,246,616,425
IMG_20180723_151021.jpg,720,960,Graffiti,234,509,344,558
IMG_20180723_151021.jpg,720,960,Graffiti,551,318,698,476
IMG_20180723_151021.jpg,720,960,Graffiti,401,583,472,671
IMG_0197.JPG,720,960,Graffiti,149,145,658,311
IMG_20180719_142955.jpg,720,960,Graffiti,141,528,493,779
IMG_20180719_142955.jpg,720,960,Graffiti,279,925,331,960
IMG_20180717_144253.jpg,720,960,Graffiti,309,199,501,384
IMG_20180724_122106.jpg,720,960,Graffiti,307,290,474,341
IMG_20180720_123409.jpg,720,960,Graffiti,434,298,564,458
IMG_20180720_123409.jpg,720,960,Graffiti,234,255,334,351
IMG_20180720_123409.jpg,720,960,Graffiti,179,238,228,290
IMG_20180717_121231.jpg,720,960,Graffiti,214,175,639,438
IMG_20180717_121231.jpg,720,960,Graffiti,159,606,261,691
IMG_20180723_152213.jpg,720,960,Graffiti,224,225,403,338
IMG_20180723_152213.jpg,720,960,Graffiti,276,65,399,115
IMG_20180725_121845.jpg,720,960,Graffiti,101,93,317,220
IMG_20180725_121845.jpg,720,960,Graffiti,386,5,578,228
IMG_0158.JPG,720,960,Graffiti,275,415,313,449
IMG_0158.JPG,720,960,Graffiti,261,326,287,355
IMG_0158.JPG,720,960,Graffiti,329,166,362,219
IMG_20180723_145104.jpg,720,960,Graffiti,456,0,574,154
IMG_20100101_031606.jpg,720,960,Graffiti,97,0,471,389
IMG_0074.JPG,720,960,Graffiti,398,66,548,436
IMG_20180721_090323.jpg,720,960,Graffiti,549,133,707,346
IMG_20180721_090323.jpg,720,960,Graffiti,98,384,134,454
IMG_20180721_090323.jpg,720,960,Graffiti,136,229,309,320
IMG_20180811_083912.jpg,720,960,Graffiti,287,224,456,648
IMG_20180726_122542.jpg,720,960,Graffiti,522,869,592,923
IMG_20180726_122542.jpg,720,960,Graffiti,146,749,418,852
