ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
0.441574053776127,0.7886967946948509,0.20437642335418812,0.5214195523390612,0.4000489898309305,0.5299887667559862,0.48483368979118974,0.5541829707417447,0.2821653739259209,0
0.49804151765733484,0.3227874017857102,0.6552761167195529,0.2794831474111215,,0.7100210025988247,0.8816538724466931,0.4124760220782275,0.41812328815648037,0
0.7490427562371771,0.4934859363632522,0.5280081427007585,0.5473667645420242,0.5725867959430668,0.7760186234973374,0.55349405993451,0.6127085741079781,0.6226187054236147,0
0.6940214079798053,0.553941899947687,0.3691596092242779,0.6297153476146558,,0.3242746468421103,0.7570948840264777,0.5207932817728274,0.22352679831358802,0
0.4603866826599464,0.2447355105601291,0.6909261561509332,0.42527016857445105,0.6421061863273718,0.4960307016715377,0.35200887904305606,0.5475658412555624,0.7935770353621856,0
,0.5796226548283321,0.4625847908551173,0.43137759690818983,0.40514477860550535,0.8116432087819136,0.7045942984772005,0.1921920010164257,0.5617592416097943,0
0.42877517986183666,0.6026375571168341,0.7667957289209185,0.7412661061643557,0.5080768551329966,0.24757282294000865,0.3230167555476538,0.552998235161531,0.35766669364099624,0
0.46217807772912367,0.4692851265511242,0.40382168757415277,0.09358105973211639,0.3201833244233816,0.41719954834001677,0.2420984531844232,0.8044837276949894,0.7669890637192218,0
0.24243100678044094,0.1585712611793807,0.9137629564670215,0.5174170735031385,,0.410680832187348,0.6413065621927094,0.3351198719226645,0.7325340433071512,0
0.6600576936267448,0.5085908954989111,0.3868149656092406,0.642821029048197,0.6729182573657366,0.20559266939870363,0.7085809718174694,0.2382962701347024,0.8378225672992812,0
0.2958017636967275,0.21882692769023904,0.8413740141214495,0.3291946397540772,,0.31446492862321634,0.5057803233889056,0.20359284676822265,0.6182979357357656,0
0.6115678416875918,0.6727637462464782,0.4441822482683896,0.7371650834185888,0.3499662799211605,0.4884932891834313,0.9414458740650335,0.5753217016795087,0.6866501621954206,0
0.23969624672128176,0.48626964712955645,0.6089621326170894,0.37623925701299726,,0.24806784948082977,0.28229188671851196,0.7276602782954549,0.7509928978781413,0
0.4291352534792111,0.8489796174280544,0.7320922508360923,0.6701946691313856,,0.28480867109563296,0.2513233934440982,0.667415757761344,0.36044311083993585,0
,0.5392887920544205,0.6285374374005508,0.4927617069376828,0.5524474145920715,0.5412982028863906,0.8064588466235081,0.3465597616580998,0.6134905993298143,0
0.7224808924951933,0.634058196947747,0.3578194334159593,0.5324615043718524,0.5021267858264389,0.41560092781501196,0.615050190426897,0.2740296083765162,0.5702803058832682,0
,0.42353868503407144,0.6356251145394691,0.42614821649931317,0.4861018373783974,0.39892380592132143,0.3179301999457665,0.44936975769500825,0.3634823983678003,0
0.642532170947077,0.618974739757564,0.3777762087314623,0.7069191690105512,0.4309941362305658,0.5719920364573818,0.4940798834955969,0.43007555299958417,0.2575565900252864,0
0.5817186775808229,0.7118775192594693,0.1579863359885308,0.608472385865783,0.4899129516974825,0.6458618825931706,0.4963967673814907,0.5910851986594212,0.5477333449149905,0
0.5915438161608687,0.35323958656816146,0.3434916731540845,0.2324361916721775,0.48452270545025566,0.7074925811158768,0.3237101481859061,0.748778354427845,0.32858301882760543,0
0.5204953902380982,0.5453617288671806,0.4099333846578488,0.3006422968498261,0.39405986031423623,0.5231380899882982,0.42705034946431525,0.0893228539158038,0.6727273577169097,0
0.492171709652964,0.3285100299442816,0.4320114531064025,0.23231310859502446,0.6557519508503682,0.4968781448523714,0.6687746368958143,0.2949711460914381,0.61801592290222,0
0.19791405413856422,0.6562912046361982,0.5389109457679564,0.7820111746743947,0.3755362783879963,0.45447730235739875,0.40599256619643637,0.4257187535234422,0.5073218052150795,0
,0.6447661247127143,0.21474249951373225,0.6745401616478583,0.3857478427731653,0.43286357636740896,0.39539001173007543,0.5623612538258662,0.31128010992747757,0
0.11677742895882204,0.5224181791937084,0.574063799140818,0.6528428307428571,,0.4713454723016393,0.32019234324907747,,0.5836220334920079,0
0.6720598066510675,0.6064346341587865,0.3914551585267337,0.6536884606333138,,0.5982245786293743,0.7799301920619717,0.5530029795101521,0.4030074114277338,0
0.967694847228558,0.6493542794966156,0.231231651819844,0.4225292958206072,0.31912347936844077,0.471563384393128,0.5266592093527742,0.4108202679345299,0.5419530918758766,0
0.467123550124546,0.3675196066760893,0.4770207598403446,0.4958722910925893,0.5763238013697025,0.5003572183765204,0.40256436871614326,0.36988258008420966,0.22435857440329132,0
0.8726053270155996,0.7284073881421926,0.07787565652324874,0.8600090300261893,,0.3066263410253088,0.7263457917510554,0.6896118525360948,0.5177461522729832,0
,0.6400897903733409,0.21464367631912332,0.49124866861251665,0.47651254330870185,0.40966554934904925,0.5699204515211376,0.3942687418147754,0.4665378375513063,0
0.17195957442840637,0.4456850839263331,0.3290015274858078,0.6710457698138272,0.6951999417852055,0.702934054349059,0.32812342475098283,0.48661479202528585,0.452045294042828,0
0.24892713195733895,0.3572220928362293,0.7618324340956938,0.45042019965096175,0.7069107260195413,0.7201785010849491,0.6571856420155482,0.29102153056097774,0.7043811391843471,0
0.42547305910462063,0.6106826141876049,0.32769504031798713,0.490017282642404,0.3604417114446914,0.22916953463311568,0.38151702511838353,,0.3646457733813364,0
0.45568574634082504,0.5741003340493833,0.6482148369900643,0.4867983387403723,0.35165490487966955,0.3555592658589439,0.2938800305853135,0.3537265828886081,0.5688118525864236,0
0.3356292193358392,0.39078599738491304,0.617602110539263,0.381735990869614,,0.7421505542683107,0.4177354870781665,0.7784675305548237,0.6172695956779557,0
0.43883729943091443,0.5689593872519987,0.5199909993121561,0.3920148546353141,0.4050115964564234,0.6570655384291428,0.42034763800375413,0.6069340776760928,0.6372000363188028,0
0.6873538258005811,0.5219201792284998,0.23158207037319048,0.4062267493051214,0.37402220195145963,0.8507156846710651,0.36015196088484885,0.47068199245532844,0.15371367262125202,0
0.35970711583764037,0.4343320863441138,0.7200341449723597,0.665182705920224,0.5677737631209367,0.4756326653004675,0.519056567069416,0.5304090980454643,0.5222606419320509,0
0.289082380412751,0.4291860692357452,0.6133110565841713,0.642148470961434,,0.8554971847488186,0.26083706440817706,0.4656257269252268,0.4746605783330089,0
0.31392395149482544,0.2842174781847855,0.5325665468438158,0.5408207133405967,,0.7400900633546006,0.7728515316775599,0.3665013619631308,0.388058534698439,0
0.9596649959834251,0.5097355256061828,0.28507558490430934,0.5002076915577722,0.4471907123261445,0.7105687435129866,0.6356228904137953,0.5641309101771963,0.43927677584686176,0
0.22671640928410364,0.2825230065844164,0.5077252197297504,0.10667119327670754,0.6296624967339075,0.7543559755705909,0.3479065296318827,,0.46640642884665395,0
0.5173108884961879,0.5223238019950205,0.29732264337413206,0.6072998276517039,0.618807598116216,0.922387892281975,0.32532407453412454,0.5613188626763839,0.4592436719615819,0
0.35579104941312445,0.3154260622984828,0.5781590279616481,0.394027169780731,0.5806002320066648,0.5993059955750983,0.5823701587405721,0.347167130693217,0.5306779921062343,0
0.5421790167027694,0.36191494786351286,0.3388118133937187,0.3748935000556957,0.679741789936338,0.837939956472324,0.3666844912764458,0.6394119814440578,0.6314319536582018,0
0.600708751782854,0.6525571222697331,0.6320130970842927,0.7829723751049797,0.41667792118661673,0.5777608595618466,0.5578927249218673,0.3908052336173384,0.8805702839227991,0
0.20478281347689686,0.43335832747674563,0.7406230035132095,0.715881681311322,0.6756918724315428,0.2114450868233379,0.5271914946295937,0.28990600348485435,0.43374187048885826,0
0.7574426233987128,0.49770409153024153,0.44901211753116044,0.33615379762081493,0.33271238774244716,0.31211821015490465,0.41692491674582316,0.7111294765876719,0.8511446712362614,0
0.30048925628139267,0.36990461070381575,0.5887732568730698,0.6187904018064032,0.6587597934071683,0.6637995100092415,0.12575159352655296,0.4185898448013567,0.33756574102578873,0
0.1716689747579152,0.5139949246518336,0.8242353899041652,0.8311312410920455,0.5213295123848665,0.4190280037123488,0.15449340629007585,0.6098976839437786,0.21208911930967655,0
0.49731921479164176,0.4271441279474977,0.69178992091344,0.6855229334504471,0.4704491544664742,0.27643470334890535,0.25848539353611427,0.3400515903218863,0.826479612242941,0
0.9042375846801385,0.4066495245484445,0.17358478722943319,0.3018613314240876,0.5200422265342604,0.19954975183372375,0.45364668336125896,0.31478352220339517,0.7841345345027364,0
0.4661724274767699,0.1427966641590116,0.38908378564796453,0.11432130523350098,,0.3826907747353529,0.2949794364662803,0.8617096634618029,0.5159989036561359,0
0.6323701122818646,0.3105751771330283,0.40186363848872897,0.46631369288125274,,0.885565878518042,0.6124354709913304,0.3737885678383756,0.5220012869577775,0
,0.4652702345293187,0.30895534284305737,0.4186430667569863,0.557427920668893,0.49312452373680155,0.3637474138939731,0.49377388058139265,0.5449192606853867,0
0.5380680255606135,0.4080811983280066,0.12110736901471172,0.45325885549273154,0.6934979255580616,0.351648830472769,0.846103931324272,0.5842700028172256,0.36716154171609994,0
0.35582932987118765,0.5235449240832322,0.7440562244149983,0.5374661344075939,,0.43983309510550955,0.4719964196141269,0.46640061019712525,0.4777469338814466,0
0.6586537806728239,0.4981858829358703,0.4235343515759037,0.5283355807316086,0.5448187988743518,0.41542250818772347,0.49178179796082894,0.5807198096588673,0.8467694516695767,0
0.35913483077273556,0.2697828856218569,0.37395294836881654,0.3623780983687697,0.6620460442277225,0.5530786793550326,0.6153540667359301,0.45352477627273563,0.5223274006850595,0
,0.47067146500157353,0.7633407991374958,0.7314005561237593,0.6435151937659114,0.6057910431437905,0.5899130521820313,0.3176104978324055,0.26732592533180666,0
,0.6211816385988536,0.804171882790533,0.8664171687490851,0.48677169219167427,0.7905848225269207,0.502207703246117,0.6816262678548621,0.2520812269055357,0
0.2754112733269455,0.6470123635487299,0.8846128261481648,0.7655054058449549,0.4462792143104939,0.42528559126015447,0.29213173630477024,0.411590773531008,0.48582288183105704,0
0.9146781499479737,0.5108004002312674,0.17566219374083109,0.29944606134526636,0.49234193210899146,0.8126962360365977,0.5762839813771723,0.058521823606027756,0.6412306615455514,0
0.49599213900632144,0.3135511477247934,0.3991311938255735,0.34430826776763607,0.6389524274944975,0.5984785364556424,0.29824476837830843,0.24935230860121577,0.5292613793862285,0
0.4773700937448033,0.5042899586474079,0.4339371616319688,0.6489491300388897,0.6032139706423678,0.39450201374678745,0.7205893650456274,0.4926281002710095,0.5480188179138552,0
,0.6096393157525701,0.19545886302237783,0.5207603755477885,,0.65906500912705,0.2361774190960682,0.16252156870135998,0.8625040390100558,0
0.6572014708568508,0.4934498955243889,0.40085022085685545,0.5364626401623758,0.6528121102048994,0.37163886001106244,0.6509617648203296,,0.16690028212517116,0
0.6526892063854612,0.5086943389879686,0.2510717971439492,0.2691605260145487,0.383300084778353,0.44230678549403685,0.4409678947118218,0.6749005733670388,0.2165986534400638,0
0.33882847649580905,0.4594725924447107,0.4504094926407312,0.3943133802356879,0.5645434476664843,0.7611979435747185,0.690717235524267,0.7124106588918175,0.5300774949251593,0
0.38527362508024365,0.7549156167639388,0.49019614958389646,0.6210117255168697,0.36844825701654305,0.6286704847163509,0.6553783108533795,0.40344077947517615,0.5123872081872805,0
0.5326923041855101,0.5007211094975006,0.4902181575216817,0.27974871549787367,0.36355755471548945,0.5543940753404186,0.5205468354823855,0.5633639049193682,0.5395843163041643,0
0.5698290260121923,0.3750245340924936,0.32914087750701376,0.36177562381148304,0.5751147807034516,0.34078203797057743,0.6602296814666937,0.21541306227936685,0.3487970681425654,0
0.46615149921567445,0.4542647677594218,0.28007047906410387,0.3484464326396442,,0.6180479242578769,0.8529586007000287,0.6210985083302707,0.5223247852624625,0
0.31519674086328786,0.5928188730875732,0.7241482262627226,0.45940574658346905,,0.5428187511444453,0.8708940497974007,0.33420125421718944,0.5220349607176197,0
,0.6682797844685535,0.8113839456982965,0.7841316973147439,0.49920141954963815,0.38211044776465647,0.6243371279000538,0.4809001519340104,0.4619126297521261,0
0.22738654622853538,0.5028358556682166,0.8610997921700019,0.7543973787467084,0.7385129742942609,0.3456305084827435,0.43439963688084665,0.44760337615163676,0.09952554135643654,0
0.32724081100863045,0.4309490842069126,0.6100450421418696,0.5542981752705696,,0.350145408047216,0.5442644576044908,0.3841027823009516,0.4999925915006168,0
,0.6185335366162319,0.5643328370558425,0.3296514340689845,0.17558586376245655,0.5050377330672164,0.3632557136811784,0.556951393697068,0.29954113386431847,0
0.965453948014255,0.32198643560593454,0.1521592160488051,0.21313548671226262,,0.2795163382130584,0.6118142964008861,0.2689917936103888,0.5783825281791197,0
0.5710406512294386,0.5159036646734101,0.2486994670562251,0.47046616133982305,0.36233165236710985,0.01929274949556814,0.7029679452882596,0.45914972031973694,0.4336774019749924,0
0.7305737598439346,0.4467164968498196,0.39281409254560284,0.3638911519796771,0.42088868883524033,0.48296120891472244,0.6576267597658514,0.4286395204577064,0.24992045471240343,0
0.46199474518716,0.5415039630443577,0.5866014295907388,0.6557952966750411,0.5398145366938063,0.3987880486352198,0.7925796599669452,0.40562387223926183,0.4472440590877679,0
,0.19173184230756557,0.2994930694501455,0.3228151663994015,0.6941973309095513,0.346163545474555,0.44295797772612727,0.5749411400707902,0.4148504313681375,0
,0.5331508518963957,0.275158064002329,0.5624475210827236,,0.439689067690803,0.4132645716645333,,0.6094801457006922,0
0.24869348779329903,0.2667466219071579,0.8753219608448686,0.36360714926641696,0.7018911950607958,0.4402921406552222,0.8296366346579158,0.5278336317831949,0.17288329229143884,0
0.4880512748244923,0.26550551681574674,0.48666030719741354,0.1660543778736398,0.5175699890745897,0.623125765333449,0.2966167229019137,0.646282944349567,0.30802204862488514,0
0.7482085929534976,0.5493983366759667,0.33470118291300427,0.6912664801645092,,0.47742492570808776,0.5179285504570934,0.5303525559293985,0.13608967055864896,0
0.8169179988325463,0.5458082861692097,0.38205961509828246,0.376060761145063,0.38996543501062764,0.4304083311621369,0.6546020601596101,0.24078583057513497,0.5038904967428575,0
0.19896501095466068,0.4906002012364732,0.7871525583935705,0.5993288201805747,0.5080165409280677,0.7492382654832381,0.2512547717913552,0.4811898412507652,0.3821645111944413,0
0.928021932146234,0.5256321452003876,0.3983956332288012,0.337027547574041,0.5258945090013529,0.29863525888347725,0.5011785391795434,0.4510376355383983,0.7239666134907736,0
0.3331063902936806,0.4154492353208856,0.7965529842048114,0.3649687408742794,0.4709065928577234,0.3383203815305748,0.4021104670484727,0.54943427845855,0.459678837122521,0
,0.47553063394812933,0.2437210587466725,0.22437228780531343,0.45745129108234694,0.29126493850425333,0.5484684373747244,0.6521729385550896,0.671197889428143,0
,0.8296479370980974,0.5624032738396954,0.726160764051462,0.32318429260680626,0.6236772382068585,0.49126578619532163,0.5327164715859016,0.4911904807490587,0
0.9825378483725098,0.5775746028905724,0.2600251769618829,0.8804016217269917,0.5783954532308493,0.42483726781223513,0.5658309362301139,0.4965794314653868,0.6040110284038906,0
0.746031859622831,0.701476495230287,0.3709313097938021,0.5005080846214449,0.43725541075212737,0.5650846357649688,0.4049712192012002,0.6294299971776103,0.4231056387768718,0
,0.5987448997338547,0.12132618756493938,0.438520714515319,0.4973140444551767,0.15019342826803544,0.7117363204993723,0.7762253999240254,0.09589176078658856,0
0.47444632234417994,0.5504369231160449,0.4564396174411354,0.8340967379397275,0.7598866232219577,0.41696838808639997,0.38811547568727184,0.3016707753314399,0.2986018796904468,0
0.732550945819564,0.5238680584533244,0.3366953956144126,0.3629244157824075,0.40155177274552756,0.7100059894871675,0.4710204244858975,0.5417277936537974,0.40523716316491465,0
0.1415959288403955,0.20334208886452232,0.4551372150893124,0.011379738214178814,0.35201469630207893,0.5000778224343547,0.6000786476486628,0.5220984318421256,0.40742019379643557,0
0.45919062229751073,0.706008122319403,0.5141520071671744,0.8288284078663919,0.4401605109102831,0.7101421791759601,0.4352112728071445,0.5227002613977412,0.6771821522616213,0
0.35593197794746256,0.4353630130319692,0.9937701864248223,0.43426290157423725,0.538575239214101,0.15929087890982002,0.41381843275502134,0.4192941294897436,0.5584560329230199,0
0.46612230902957574,0.47985208356018116,0.3012798473274239,0.2517626740153078,0.4525033766470905,0.6126059270570388,0.5423969110119529,,0.327091971205399,0
0.5439562446546622,0.6423009349470366,0.5696444731942183,0.7057569946082138,,0.7793834790061895,0.6920339870948986,0.4327174321591763,0.5823896246918157,0
0.42589328617603506,0.37284569759155306,0.6828867020809436,0.15330832137627542,0.45697573221356524,0.7169599533254503,0.629582863411261,0.7113703099646473,0.2974968143407978,0
0.4849077307549039,0.4579400269344571,0.5742905537780023,0.38937837431157635,0.4875950863394518,0.6212169678740991,0.4860750673239765,0.5501442610516829,0.4338961680091932,0
0.5479441817366207,0.6489383035910743,0.3485498573894103,0.7559990821070655,0.4341648606126922,0.5803211701313802,0.6501409161980694,0.663986005091679,0.4110555379742593,0
0.4403715995994003,0.28824625924731984,0.3982897643339949,0.42514344111593255,,0.40252290923695205,0.7124107530894142,0.23917619795074146,0.45124574080555246,0
0.39182087041703584,0.5936276309487187,0.7921863145802143,0.38653009001537736,0.40637816921464065,0.7780642333809502,0.18456282825658732,0.3827702845738486,0.5305459336218403,0
0.7588277498291178,0.541400679814007,0.5050484538091533,0.3518700785854723,0.44220534638469133,0.6532048187108055,0.727690394873721,0.6186886039717878,0.5183436497816208,0
0.20059654938396032,0.5790863552314187,0.44549948138108253,0.4313444306671255,0.34790898874961806,0.33831094268951695,0.4846399601104973,0.7742823496202349,0.48698317701399585,0
0.9530583538859012,0.6071351854510911,0.2476236305410855,0.5676811459297846,0.33934982087986487,0.6554395400411848,0.7055145229277735,0.7001495674879827,0.2598720350326147,0
0.5674682580876586,0.6970064683836177,0.18838974534478417,0.5254899874291052,,0.5146387601711113,0.32881365038053884,0.3653206471930957,0.4308003628940583,0
0.38340360931859185,0.2570026038471316,0.4468396375542926,0.45930449902733633,0.5894816921001858,0.38194070443900935,0.4507308895015331,0.6694146564872827,0.6660137684990177,0
0.2728140323714623,0.43386089319215126,0.9416105012211654,0.46573624981806677,0.43380463163464733,0.24479579743301766,0.7610833389182614,0.5596980796124984,0.4774070474388111,0
0.46522352775916687,0.45319241475847627,0.4363236763109773,0.658443315305058,0.7011133823578835,0.48509424336480594,0.5298351041663227,0.43803139957450526,0.3441993946360201,0
0.524532547715868,0.5950942772787944,0.3065745160296745,0.6353788495263466,0.554945611332508,0.6493359489388324,0.5625631909266748,0.10525531298661678,0.6314715164554263,0
0.436424083401758,0.46020631961465996,0.3392968089974347,0.47403561627412777,0.6091288428482116,0.3358570095784705,0.5334525209005876,,0.37300828983624357,0
0.6744730840803179,0.5882792621480213,0.6167511374910027,0.4367965868003654,0.29851306997068683,0.7849794313351424,0.39069386347972906,0.5087067218231327,0.11878298471785931,0
0.6203147939688656,0.5332398828093665,0.45400185574496404,0.31729618760101447,,0.6121937645047391,0.38585732027458125,0.23571054216924398,0.6986623201139177,0
0.54088121818289,0.4253913574659687,0.31198678225400156,0.3039951433864548,0.45654907943917267,0.3001369964198815,0.5523433198081258,0.30807812689536346,0.2799069223037892,0
0.3736524784319806,0.6771229911022061,0.5757008898463616,0.7946786657648062,,0.4075506887459697,0.4315352614464211,0.7237327925401789,0.5929146662268829,0
0.6036547609384968,0.5502517013374224,0.11951326611891289,0.3333846387718897,0.5477434571873778,0.5110096673377562,0.5363346921732683,0.37820293860810944,0.6321496612731174,0
0.2576927657584396,0.45228774476430367,0.7842170037145094,0.44968760418685977,0.5348940330720982,0.2882276397704218,0.4223056126211641,0.44149078940792813,0.658548631407383,0
,0.5046292658871223,0.38614826600926794,0.38522148911677706,,0.4532866794263016,0.6338363550756156,0.53112936586592,0.37655478076099336,0
0.4167801135808554,0.7099307503356549,0.5124161052220423,0.9280641255802498,0.4157078573491404,0.5574291211037612,0.462353576998424,,0.17761337997463644,0
0.544386938422198,0.5703636886543713,0.6676275372166021,0.5863263841671693,,0.42330754141235455,0.43705657015945704,0.6582378737163617,0.5676814950193965,0
0.1660697999470886,0.7740690875250962,0.535722076212168,0.8332621659696886,0.5213439770608863,0.7370497899440176,0.3645494170591353,0.5319230130293169,0.7516970295942589,0
0.6537495392450272,0.3676302012575259,0.2163932592620904,0.22684946647495802,0.45588992464608036,0.22305783233684,0.31939094112235217,0.5601588243381397,0.49140311098378564,0
0.22483659255038013,0.612621226386062,0.6306553200670015,0.8518876294364657,0.5169470087264232,0.38458586165312453,0.5674126466706271,0.4443873578227269,0.3862262579441158,0
0.4762838961064856,0.4857540859221636,0.5253514164320388,0.6340310267159346,0.5632315512324526,0.5269471508283754,0.5202212063636946,0.7669508566020451,0.5811181462584545,0
0.45145894168278056,0.4614934352397917,0.3592312208111138,0.40375121901498096,0.45545058354758594,0.4027919637344139,0.13930846592122237,0.7365401052034173,0.021915487557478353,0
0.5702134055136618,0.5650025658699125,0.29697219726697105,0.3809422848763346,0.4740387660441181,0.5562565477845423,0.5286640156795603,0.7551136713205056,0.3635117461685696,0
0.6429693786852144,0.41348876424073566,0.4514796351890044,0.36018375676031694,0.49746766534106723,0.6069325734639064,0.7210026533625149,0.3034671807270852,0.33593072115523037,0
0.7336506979645196,0.4780580220834243,0.372945111519325,0.25285713221556144,0.4266754811104252,0.34119560047753633,0.7648770357083716,0.41168165362247827,0.5485771750559716,0
0.7207509249591082,0.617206978585972,0.30787409613897504,0.5524567584805704,0.4480357170791933,0.3712359761914234,0.7585525726654596,0.364019455213413,0.45216232249955435,0
0.20370916660205007,0.6182238913569964,0.6849153076415241,0.7084729043838207,,0.24814667251247463,0.31937849765224463,0.4599462270826054,0.47036844309774384,0
0.5952436500455034,0.4977218879918992,0.5355209986326783,0.4559576879789932,0.5793279426964653,0.5985542526420926,0.558469665627443,0.2439748627935026,0.28581919891055263,0
,0.7629472940215498,0.5903743406101521,0.6943102708370914,0.39398994138017507,0.37182853886307426,0.35796640863269086,0.7929582749485398,0.3250129811178585,0
0.3768026817821185,0.6120666882459997,0.25506500226195533,0.5124057760083682,,0.31591628022940604,0.44035120833390035,0.8805154977304155,0.4260304206925064,0
0.5773458521751323,0.5245306506556693,0.2566619931174652,0.43857546815995824,0.5751860559730715,0.48613871256018676,0.7554543736400641,0.3423119962616376,0.32899627825631095,0
,0.4607310550508681,0.5998551392687165,0.18569506247087014,0.3500812569992253,0.6823086038775812,0.60634535695488,0.4739078755218408,0.37524918216089187,0
0.28765409122167174,0.50745306277948,0.44166112138202634,0.5897330934609155,0.573727325136625,0.4838890651609405,0.5178022365881878,0.6675001053276952,0.26271678114157415,0
0.41230185878030345,0.4789243026523864,0.5106325657433469,0.4419102112951812,,0.5113450665852632,0.610423093735569,0.479491214318515,0.6867020351335305,0
,0.6892958139954328,0.8937681256207974,0.684793973540079,,0.7473690889000459,0.4690241114391019,,0.7102025811483446,0
0.6666748256567285,0.7173640450739633,0.29803437484947565,0.5619516211683924,0.4041664784949752,0.722440086788416,0.7442683340488037,0.40278953695420644,0.5569170230025171,0
0.44459237243471494,0.4882461064449115,0.46463903563233144,0.3738214203028833,,0.40251748368105084,0.24183171178389723,0.20627230419722914,0.656139980935917,0
0.6621138470128487,0.5436804704635618,0.1896240747301361,0.5407885513670476,,0.7579501408218214,0.5655805175561015,0.6785566262351899,0.2648937298199865,0
0.4728331795757543,0.30963436129588673,0.5407503159084415,0.46551451587545783,0.4964926503943743,0.4195558381520829,0.595604674026406,0.7443156820179158,0.42601661998389584,0
0.4150350141363345,0.7191690089556553,0.5963259159439933,0.7075181246665172,,0.4888871917545851,0.626721893271641,0.5815854279880333,0.667065021182522,0
0.42844307805079007,0.5550468415984351,0.43031287369114285,0.5961868487378217,0.6679696365243211,0.6168894304707764,0.5843073085274662,0.3901997284001097,0.13257758500777828,0
,0.7499638361045418,0.5538437404324337,0.788008153245991,0.341771078333752,0.6152701516624646,0.4565562271791665,0.2681263484885334,0.8101398345691282,0
0.4488068287002889,0.4041669758749604,0.6860272096242539,0.35167214717111944,0.5495688047090643,0.12437840301226116,0.6936047438911583,0.1352420455820082,0.7016895351708192,0
,0.5894452722448293,0.4703992174406848,0.5613546837845715,,0.8230405303412782,0.5454623166927126,0.78135607167733,0.556843872252422,0
0.7917760381411574,0.6003938784653973,0.34806537327529063,0.29345808716970084,0.32331635149870186,0.439445822203497,0.2943099724555261,0.5967946533154103,0.2693003627278977,0
0.1837800340313429,0.4320602382459273,0.7573888820917692,0.401907801026342,0.4180158647129115,0.454101870245983,0.8022332828911358,0.4529965347397196,0.6239635206075513,0
0.6072926330446244,0.7049636650523285,0.483018248078622,0.5973046586707953,0.4114661595733826,0.3706909255207094,0.3509984423902877,0.3058124403109825,0.6551738969971932,0
0.38725722014615305,0.7622606807131218,0.5528037074502012,0.5741468385348709,0.19183113905959126,0.6232922193668953,0.9360822199409433,0.6510525838174486,0.6086596748786379,0
0.5234335763203691,0.37814900172065014,0.39574067952815356,0.33357764974817333,0.5479737291974052,0.3682938105934342,0.8141571114504289,0.4174878282993612,0.8903508975806247,0
,0.7414096474332019,0.0807547147965891,0.47531729531586137,0.2748550981613289,0.7803512139765083,0.7864636092885726,0.7178135105447829,0.5221246208617462,0
0.7109324804985311,0.42367854653060766,0.2924073957802344,0.42257893120105533,0.5718186922067481,0.7969215890315302,0.4820948253586416,0.56363509406132,0.24355303003249806,0
,0.48714205955481926,0.7367301998497275,0.8062397839521562,,0.18889182128886733,0.2827624708159066,0.5656490732244461,0.32273631539332404,0
0.2114115349470138,0.4587353639891174,0.47278664548260296,0.380416085184582,0.4672364325907603,0.3455539738451124,0.3553864201498889,0.4710993587316938,0.5143261577522908,0
0.7912108886803992,0.5157796881321821,0.315200761474083,0.5823602064602438,0.6559097440680175,0.3034293535617007,0.5513063206883748,0.46555481292429185,0.5358705233388722,0
0.5684205043841803,0.39822763417434026,0.26320617068826463,0.2272037187269354,0.47388214456389166,0.9231476906517004,0.4587568647100487,0.18132589153762363,0.6137704307176668,0
0.28203217876102105,0.7266331850379764,0.25889037569134393,0.5863251726016636,0.4008773501527889,0.3776539535211659,0.3700383975118808,0.4938366228373711,0.341611795633618,0
0.29994049979253545,0.388473029195602,0.44756237093762063,0.25681960510512275,0.3637621884264306,0.6852459821017725,0.4043264379828639,0.4122972263858666,0.5582741307269885,0
,0.5616019126266911,0.9110824924088541,0.7124906315910753,0.436742766447328,0.5908658863745446,0.5125980256252656,0.5603032201157383,0.8580831877478257,0
0.6625728389804859,0.6545356135827041,0.35645962592152775,0.7962485460296433,0.5700045988866675,0.6654299504836168,0.9398734674446887,0.6063258227590005,0.21078078096038566,0
0.6927210504509418,0.6238307720449954,0.6448777607328982,0.475070982953467,0.31550747544250624,0.6858793916369805,0.6065369196046553,0.6591653183279804,0.5161966225018068,0
0.3672953844422686,0.6391843227788288,0.4794072546136175,0.773485570540406,0.44019823746194797,0.5381399196989805,0.5249552417482091,0.4544066021695879,0.3759142365541426,0
0.33279074307388135,0.3545940831425267,0.6332090146377499,0.48526003986101257,0.6050130195062007,0.29815201339593195,0.6453020276359134,0.4897256940901786,0.3084827800401082,0
0.2654623649317044,0.29728756643529874,0.6019871128746119,0.431522539274052,,0.4892333774344561,0.4872722694450338,0.589341201741598,0.5963549820402196,0
,0.7757255927205526,0.5783408372051227,0.9348630471337798,,0.5436095187244225,0.45944051004578507,0.6639744553744025,0.3528165228344229,0
0.5526513450405347,0.5692474945016612,0.22991264164411304,0.7260215860756611,,0.5339074595007303,0.7477039495802442,0.2363735781465756,0.2530181085959179,0
0.4591586026212653,0.7866959333341161,0.39824147553979816,0.8383529846203721,0.44532526221625646,0.5305615989726551,0.45931470889339127,0.45130558462952824,0.5060043636916145,0
0.1284181035828118,0.36139921735081915,0.9286572826199335,0.30216087770215133,,0.49594467669001446,0.40127886517947425,0.7393978960800474,0.3870151897180356,0
